CodigoCNES,NomeFantasia,codigo_tratado,nome_tratado
"OrderedDict([('codigo', '7261705')])","OrderedDict([('Nome', 'JATOBA LABORATORIO CLINICO E PATOLOGICO')])",7261705,JATOBA LABORATORIO CLINICO E PATOLOGICO
"OrderedDict([('codigo', '6204880')])","OrderedDict([('Nome', 'CONSULTORIO NUTRICAO ELIZANGELLA LISBOA')])",6204880,CONSULTORIO NUTRICAO ELIZANGELLA LISBOA
"OrderedDict([('codigo', '7378947')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DR JOAO THIAGO')])",7378947,CONSULTORIO DE PSICOLOGIA DR JOAO THIAGO
"OrderedDict([('codigo', '7379560')])","OrderedDict([('Nome', 'UDFACE')])",7379560,UDFACE
"OrderedDict([('codigo', '7379587')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA HANNIA ROBERTA')])",7379587,CONSULTORIO DE PSICOLOGIA DRA HANNIA ROBERTA
"OrderedDict([('codigo', '7379595')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR ANTONIO CARLOS')])",7379595,CONSULTORIO MEDICO DR ANTONIO CARLOS
"OrderedDict([('codigo', '7386516')])","OrderedDict([('Nome', 'OHB NATAL')])",7386516,OHB NATAL
"OrderedDict([('codigo', '7388675')])","OrderedDict([('Nome', 'CONSULTORIO DRA GLENDA PATRICIA')])",7388675,CONSULTORIO DRA GLENDA PATRICIA
"OrderedDict([('codigo', '7391749')])","OrderedDict([('Nome', 'ACQUA ORALE CLINICA ODONTOLOGICA LTDA')])",7391749,ACQUA ORALE CLINICA ODONTOLOGICA LTDA
"OrderedDict([('codigo', '7396295')])","OrderedDict([('Nome', 'CLINICA PERFIL')])",7396295,CLINICA PERFIL
"OrderedDict([('codigo', '6086195')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ANGELA BARROS')])",6086195,CONSULTORIO MEDICO DRA ANGELA BARROS
"OrderedDict([('codigo', '6086292')])","OrderedDict([('Nome', 'CENTRO DE DERMATOLOGIA CLINICA E CORRETIVA')])",6086292,CENTRO DE DERMATOLOGIA CLINICA E CORRETIVA
"OrderedDict([('codigo', '6086403')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR MARCOS OLIVEIRA')])",6086403,CONSULTORIO MEDICO DR MARCOS OLIVEIRA
"OrderedDict([('codigo', '6086489')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA EDINILMA')])",6086489,CONSULTORIO MEDICO DRA EDINILMA
"OrderedDict([('codigo', '6076378')])","OrderedDict([('Nome', 'DIAGNOSTICO LAB DE ANALISES E CITOPATOLOGIA CLINICA LTDA')])",6076378,DIAGNOSTICO LAB DE ANALISES E CITOPATOLOGIA CLINICA LTDA
"OrderedDict([('codigo', '6089496')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA LUCIANA FERNANDES')])",6089496,CONSULTORIO MEDICO DRA LUCIANA FERNANDES
"OrderedDict([('codigo', '6095313')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ROBERTO IMPERADOR FILHO')])",6095313,CONSULTORIO ODONTOLOGICO DR ROBERTO IMPERADOR FILHO
"OrderedDict([('codigo', '6118275')])","OrderedDict([('Nome', 'PSICOSSOMA')])",6118275,PSICOSSOMA
"OrderedDict([('codigo', '6230725')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA MARIA DA GUIA')])",6230725,CONSULTORIO MEDICO DRA MARIA DA GUIA
"OrderedDict([('codigo', '6738478')])","OrderedDict([('Nome', 'PRO URO')])",6738478,PRO URO
"OrderedDict([('codigo', '6809367')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR LEONARDO MAIA')])",6809367,CONSULTORIO MEDICO DR LEONARDO MAIA
"OrderedDict([('codigo', '6340733')])","OrderedDict([('Nome', 'CENTRO MEDICO NATAL')])",6340733,CENTRO MEDICO NATAL
"OrderedDict([('codigo', '7407971')])","OrderedDict([('Nome', 'VIVER')])",7407971,VIVER
"OrderedDict([('codigo', '6039405')])","OrderedDict([('Nome', 'CONSULTORIO DE NUTRICAO DRA FERNANDA TARCELIA')])",6039405,CONSULTORIO DE NUTRICAO DRA FERNANDA TARCELIA
"OrderedDict([('codigo', '6724353')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR SEBASTIAO NATO')])",6724353,CONSULTORIO ODONTOLOGICO DR SEBASTIAO NATO
"OrderedDict([('codigo', '6728308')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA FERNANDES REGO')])",6728308,CONSULTORIO MEDICO DRA FERNANDES REGO
"OrderedDict([('codigo', '6102255')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR EDMILSON FREIRE')])",6102255,CONSULTORIO MEDICO DR EDMILSON FREIRE
"OrderedDict([('codigo', '6055109')])","OrderedDict([('Nome', 'MULTICLINICA')])",6055109,MULTICLINICA
"OrderedDict([('codigo', '6769063')])","OrderedDict([('Nome', 'CONSULTORIO DRA EUGENIA CHAVES')])",6769063,CONSULTORIO DRA EUGENIA CHAVES
"OrderedDict([('codigo', '6778658')])","OrderedDict([('Nome', 'CLINICA NOSSA SENHORA DA PENHA')])",6778658,CLINICA NOSSA SENHORA DA PENHA
"OrderedDict([('codigo', '6076831')])","OrderedDict([('Nome', 'ORTOMEDIC')])",6076831,ORTOMEDIC
"OrderedDict([('codigo', '6098207')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR NILO SANTANA')])",6098207,CONSULTORIO MEDICO DR NILO SANTANA
"OrderedDict([('codigo', '6109055')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ZELITA SANTOS')])",6109055,CONSULTORIO MEDICO DRA ZELITA SANTOS
"OrderedDict([('codigo', '6344461')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ROMULO DIAS')])",6344461,CONSULTORIO ODONTOLOGICO DR ROMULO DIAS
"OrderedDict([('codigo', '6192521')])","OrderedDict([('Nome', 'LABORATORIO R GARCIA')])",6192521,LABORATORIO R GARCIA
"OrderedDict([('codigo', '6072615')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA MARIA APARECIDA')])",6072615,CONSULTORIO MEDICO DRA MARIA APARECIDA
"OrderedDict([('codigo', '6074308')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR EMANUEL')])",6074308,CONSULTORIO ODONTOLOGICO DR EMANUEL
"OrderedDict([('codigo', '6075541')])","OrderedDict([('Nome', 'LABORATORIO HAPPY LTDA')])",6075541,LABORATORIO HAPPY LTDA
"OrderedDict([('codigo', '6273386')])","OrderedDict([('Nome', 'GASTROPROCT')])",6273386,GASTROPROCT
"OrderedDict([('codigo', '3355667')])","OrderedDict([('Nome', 'JOAO MARIA PINHEIRO DAMASCENO')])",3355667,JOAO MARIA PINHEIRO DAMASCENO
"OrderedDict([('codigo', '3355748')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA IVANA GADELHA')])",3355748,CONSULTORIO ODONTOLOGICO DRA IVANA GADELHA
"OrderedDict([('codigo', '3356523')])","OrderedDict([('Nome', 'GASTROPROCTO HOSPITAL')])",3356523,GASTROPROCTO HOSPITAL
"OrderedDict([('codigo', '3357260')])","OrderedDict([('Nome', 'CENTRO DE HEMATOLOGIA DE NATAL')])",3357260,CENTRO DE HEMATOLOGIA DE NATAL
"OrderedDict([('codigo', '3357309')])","OrderedDict([('Nome', 'CLINICA DA MULHER')])",3357309,CLINICA DA MULHER
"OrderedDict([('codigo', '3358798')])","OrderedDict([('Nome', 'CLINICA FERTILE')])",3358798,CLINICA FERTILE
"OrderedDict([('codigo', '3358828')])","OrderedDict([('Nome', 'CLINICOR')])",3358828,CLINICOR
"OrderedDict([('codigo', '3355411')])","OrderedDict([('Nome', 'JOSE NAZARENO MOREIRA DE AGUIAR JUNIOR')])",3355411,JOSE NAZARENO MOREIRA DE AGUIAR JUNIOR
"OrderedDict([('codigo', '3355462')])","OrderedDict([('Nome', 'AUGUSTO AURELIANO DA COSTA FILHO')])",3355462,AUGUSTO AURELIANO DA COSTA FILHO
"OrderedDict([('codigo', '4013581')])","OrderedDict([('Nome', 'UNICAT NATAL')])",4013581,UNICAT NATAL
"OrderedDict([('codigo', '2654032')])","OrderedDict([('Nome', 'PROMATER')])",2654032,PROMATER
"OrderedDict([('codigo', '2766639')])","OrderedDict([('Nome', 'HEMOVIDA')])",2766639,HEMOVIDA
"OrderedDict([('codigo', '6320880')])","OrderedDict([('Nome', 'VITA SALUTIS NUCLEO DE QUALIDADE DE VIDA')])",6320880,VITA SALUTIS NUCLEO DE QUALIDADE DE VIDA
"OrderedDict([('codigo', '6320910')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR SILVIO MAIA')])",6320910,CONSULTORIO ODONTOLOGICO DR SILVIO MAIA
"OrderedDict([('codigo', '6326242')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA LILIANE ARAUJO')])",6326242,CONSULTORIO ODONTOLOGICO DRA LILIANE ARAUJO
"OrderedDict([('codigo', '2380447')])","OrderedDict([('Nome', 'NUCLEO HEMATOLOGIA E HEMOTERAPIA')])",2380447,NUCLEO HEMATOLOGIA E HEMOTERAPIA
"OrderedDict([('codigo', '2654245')])","OrderedDict([('Nome', 'LABORATORIO DE CITOPATOLOGIA')])",2654245,LABORATORIO DE CITOPATOLOGIA
"OrderedDict([('codigo', '6334415')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA MERIAN LEIROS')])",6334415,CONSULTORIO ODONTOLOGICO DRA MERIAN LEIROS
"OrderedDict([('codigo', '6291015')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA RIDIANE MEIRA')])",6291015,CONSULTORIO ODONTOLOGICO DRA RIDIANE MEIRA
"OrderedDict([('codigo', '6299911')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANNA EMILY')])",6299911,CONSULTORIO ODONTOLOGICO DRA ANNA EMILY
"OrderedDict([('codigo', '6300944')])","OrderedDict([('Nome', 'CENTRAL DE REGULACAO DE NATAL')])",6300944,CENTRAL DE REGULACAO DE NATAL
"OrderedDict([('codigo', '6270077')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ADAZILMA FERNANDES')])",6270077,CONSULTORIO ODONTOLOGICO DRA ADAZILMA FERNANDES
"OrderedDict([('codigo', '6272924')])","OrderedDict([('Nome', 'CONSULTORIO DRA YARA PINI')])",6272924,CONSULTORIO DRA YARA PINI
"OrderedDict([('codigo', '6268803')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ANA ELEONORA BEZERRA')])",6268803,CONSULTORIO MEDICO DRA ANA ELEONORA BEZERRA
"OrderedDict([('codigo', '6332153')])","OrderedDict([('Nome', 'DENTAL MED CENTER')])",6332153,DENTAL MED CENTER
"OrderedDict([('codigo', '6332315')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA MIREIA MIRANDA')])",6332315,CONSULTORIO ODONTOLOGICO DRA MIREIA MIRANDA
"OrderedDict([('codigo', '2679353')])","OrderedDict([('Nome', 'LAES LABORATORIO')])",2679353,LAES LABORATORIO
"OrderedDict([('codigo', '3232670')])","OrderedDict([('Nome', 'CEAO')])",3232670,CEAO
"OrderedDict([('codigo', '3186946')])","OrderedDict([('Nome', 'CLINICA CELENE DINIZ')])",3186946,CLINICA CELENE DINIZ
"OrderedDict([('codigo', '3190242')])","OrderedDict([('Nome', 'USF PARQUE DOS COQUEIROS')])",3190242,USF PARQUE DOS COQUEIROS
"OrderedDict([('codigo', '3198618')])","OrderedDict([('Nome', 'LABORATORIOS HOPE')])",3198618,LABORATORIOS HOPE
"OrderedDict([('codigo', '3226026')])","OrderedDict([('Nome', 'SIMONE LEITE DINIZ DE OLIVEIRA')])",3226026,SIMONE LEITE DINIZ DE OLIVEIRA
"OrderedDict([('codigo', '3228584')])","OrderedDict([('Nome', 'ANA AUGUSTA OLIVEIRA DA CAMARA')])",3228584,ANA AUGUSTA OLIVEIRA DA CAMARA
"OrderedDict([('codigo', '3233138')])","OrderedDict([('Nome', 'VIRGINIA EUFRASIA MOREIRA DE FARIAS PEREIRA')])",3233138,VIRGINIA EUFRASIA MOREIRA DE FARIAS PEREIRA
"OrderedDict([('codigo', '3239942')])","OrderedDict([('Nome', 'ELOISE ALINE DE NEGREIROS CAMARA')])",3239942,ELOISE ALINE DE NEGREIROS CAMARA
"OrderedDict([('codigo', '3244032')])","OrderedDict([('Nome', 'CASILLO PRAXEDES DE AQUINO')])",3244032,CASILLO PRAXEDES DE AQUINO
"OrderedDict([('codigo', '3244644')])","OrderedDict([('Nome', 'FRANCISCA GOMES BARBOSA DOS SANTOS')])",3244644,FRANCISCA GOMES BARBOSA DOS SANTOS
"OrderedDict([('codigo', '2380390')])","OrderedDict([('Nome', 'ONCOCLINICA SAO MARCOS SC')])",2380390,ONCOCLINICA SAO MARCOS SC
"OrderedDict([('codigo', '2408554')])","OrderedDict([('Nome', 'USF PAJUCARA')])",2408554,USF PAJUCARA
"OrderedDict([('codigo', '2408716')])","OrderedDict([('Nome', 'CAPS AD LESTE DR LUIZ GONZAGA MOREIRA')])",2408716,CAPS AD LESTE DR LUIZ GONZAGA MOREIRA
"OrderedDict([('codigo', '2410133')])","OrderedDict([('Nome', 'PRONTONEURO')])",2410133,PRONTONEURO
"OrderedDict([('codigo', '2679248')])","OrderedDict([('Nome', 'LABORATORIO TERCIO ROSADO')])",2679248,LABORATORIO TERCIO ROSADO
"OrderedDict([('codigo', '3402045')])","OrderedDict([('Nome', 'AUREO FERNANDES BORGES JUNIOR BORGES LTDA')])",3402045,AUREO FERNANDES BORGES JUNIOR BORGES LTDA
"OrderedDict([('codigo', '3402959')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA LARISSA MESQUITA')])",3402959,CONSULTORIO ODONTOLOGICO DRA LARISSA MESQUITA
"OrderedDict([('codigo', '6984894')])","OrderedDict([('Nome', 'ODONTOWAY')])",6984894,ODONTOWAY
"OrderedDict([('codigo', '5482860')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO ANA KARLA MONTEIRO SANTANA DE OLIVEIRA FR')])",5482860,CONSULTORIO MEDICO ANA KARLA MONTEIRO SANTANA DE OLIVEIRA FR
"OrderedDict([('codigo', '7785828')])","OrderedDict([('Nome', 'OCULARES')])",7785828,OCULARES
"OrderedDict([('codigo', '6925022')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA FLAVIANA CAMELO')])",6925022,CONSULTORIO ODONTOLOGICO DRA FLAVIANA CAMELO
"OrderedDict([('codigo', '6890253')])","OrderedDict([('Nome', 'CONSULTORIO NUTRICIONAL RAFAELA GOMES')])",6890253,CONSULTORIO NUTRICIONAL RAFAELA GOMES
"OrderedDict([('codigo', '6890458')])","OrderedDict([('Nome', 'CONSULTORIO PRISCYLLA ARAUJO')])",6890458,CONSULTORIO PRISCYLLA ARAUJO
"OrderedDict([('codigo', '6929850')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR MARCELO CARDOSO')])",6929850,CONSULTORIO ODONTOLOGICO DR MARCELO CARDOSO
"OrderedDict([('codigo', '6930107')])","OrderedDict([('Nome', 'MULTISAUDE')])",6930107,MULTISAUDE
"OrderedDict([('codigo', '6934935')])","OrderedDict([('Nome', 'ART DENTAL CLINIC')])",6934935,ART DENTAL CLINIC
"OrderedDict([('codigo', '6930026')])","OrderedDict([('Nome', 'CONSULTORIO DRA CLENEIDE GADELHA')])",6930026,CONSULTORIO DRA CLENEIDE GADELHA
"OrderedDict([('codigo', '7432437')])","OrderedDict([('Nome', 'DELFIM IMAGEM')])",7432437,DELFIM IMAGEM
"OrderedDict([('codigo', '7435444')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA CLAUDIA FRAGOSO')])",7435444,CONSULTORIO DE PSICOLOGIA DRA CLAUDIA FRAGOSO
"OrderedDict([('codigo', '7437218')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO THIAGO BRUNA')])",7437218,CONSULTORIO ODONTOLOGICO THIAGO BRUNA
"OrderedDict([('codigo', '7438028')])","OrderedDict([('Nome', 'CONSULTORIO DE FISIOTERAPIA FISIONORTE')])",7438028,CONSULTORIO DE FISIOTERAPIA FISIONORTE
"OrderedDict([('codigo', '7439415')])","OrderedDict([('Nome', 'MULTMED')])",7439415,MULTMED
"OrderedDict([('codigo', '7440480')])","OrderedDict([('Nome', 'HARMONY ORTO CENTER')])",7440480,HARMONY ORTO CENTER
"OrderedDict([('codigo', '6836127')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA VANESSA BARBOSA DE FREITAS')])",6836127,CONSULTORIO ODONTOLOGICO DRA VANESSA BARBOSA DE FREITAS
"OrderedDict([('codigo', '6844707')])","OrderedDict([('Nome', 'CLINICA GINECO MAMA')])",6844707,CLINICA GINECO MAMA
"OrderedDict([('codigo', '6855156')])","OrderedDict([('Nome', 'DNA VITALLIS')])",6855156,DNA VITALLIS
"OrderedDict([('codigo', '6857361')])","OrderedDict([('Nome', 'CLINICA DAIANE SALDANHA')])",6857361,CLINICA DAIANE SALDANHA
"OrderedDict([('codigo', '6857396')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR SANDRO SILVEIRA')])",6857396,CONSULTORIO ODONTOLOGICO DR SANDRO SILVEIRA
"OrderedDict([('codigo', '6946216')])","OrderedDict([('Nome', 'ESPACO ADAPTO')])",6946216,ESPACO ADAPTO
"OrderedDict([('codigo', '6951376')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA EMILIA NEVES')])",6951376,CONSULTORIO ODONTOLOGICO DRA EMILIA NEVES
"OrderedDict([('codigo', '6955320')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR DANIEL VALE')])",6955320,CONSULTORIO ODONTOLOGICO DR DANIEL VALE
"OrderedDict([('codigo', '6955371')])","OrderedDict([('Nome', 'UNIDADE CARDIOVASCULAR E GEREATRICA LTDA')])",6955371,UNIDADE CARDIOVASCULAR E GEREATRICA LTDA
"OrderedDict([('codigo', '6958141')])","OrderedDict([('Nome', 'CONSULTORIO DR LUIZ PONTES')])",6958141,CONSULTORIO DR LUIZ PONTES
"OrderedDict([('codigo', '7511302')])","OrderedDict([('Nome', 'CENTRO DE REABILITACAO E INTEGRACAO MULTIDICIPLINAR')])",7511302,CENTRO DE REABILITACAO E INTEGRACAO MULTIDICIPLINAR
"OrderedDict([('codigo', '7525346')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR RUY VERAS')])",7525346,CONSULTORIO ODONTOLOGICO DR RUY VERAS
"OrderedDict([('codigo', '7528515')])","OrderedDict([('Nome', 'CIM LABORATORIOS')])",7528515,CIM LABORATORIOS
"OrderedDict([('codigo', '7742789')])","OrderedDict([('Nome', 'CONSULTORIO ADRIANO MIRANDA')])",7742789,CONSULTORIO ADRIANO MIRANDA
"OrderedDict([('codigo', '7591918')])","OrderedDict([('Nome', 'BEM ODONTO')])",7591918,BEM ODONTO
"OrderedDict([('codigo', '7511256')])","OrderedDict([('Nome', 'ENDOCLIN RN')])",7511256,ENDOCLIN RN
"OrderedDict([('codigo', '7549083')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA MONIQUE ELALI')])",7549083,CONSULTORIO DE PSICOLOGIA DRA MONIQUE ELALI
"OrderedDict([('codigo', '6468268')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA ANNA EUGENIA')])",6468268,CONSULTORIO DE PSICOLOGIA DRA ANNA EUGENIA
"OrderedDict([('codigo', '6576516')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA EVELIN CRISTINA')])",6576516,CONSULTORIO ODONTOLOGICO DRA EVELIN CRISTINA
"OrderedDict([('codigo', '7627971')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA MARTINA GALVAO')])",7627971,CONSULTORIO DE PSICOLOGIA MARTINA GALVAO
"OrderedDict([('codigo', '7638523')])","OrderedDict([('Nome', 'MEDICINA INTEGRADA PETROPOLIS')])",7638523,MEDICINA INTEGRADA PETROPOLIS
"OrderedDict([('codigo', '6477313')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA MARIA DO CARMO')])",6477313,CONSULTORIO MEDICO DRA MARIA DO CARMO
"OrderedDict([('codigo', '6483259')])","OrderedDict([('Nome', 'CONSULTORIO DRA CLARISSA DEMEDA')])",6483259,CONSULTORIO DRA CLARISSA DEMEDA
"OrderedDict([('codigo', '6493041')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO PREMIER ODONTO')])",6493041,CONSULTORIO ODONTOLOGICO PREMIER ODONTO
"OrderedDict([('codigo', '6495370')])","OrderedDict([('Nome', 'CLINICA REABILITAR')])",6495370,CLINICA REABILITAR
"OrderedDict([('codigo', '6505546')])","OrderedDict([('Nome', 'CLINICA DE OLHOS LOS ANGELES')])",6505546,CLINICA DE OLHOS LOS ANGELES
"OrderedDict([('codigo', '6679102')])","OrderedDict([('Nome', 'CLINICA CIRURGICA DIGESTLAP LTDA')])",6679102,CLINICA CIRURGICA DIGESTLAP LTDA
"OrderedDict([('codigo', '6680348')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA REGINA FOTIN')])",6680348,CONSULTORIO MEDICO DRA REGINA FOTIN
"OrderedDict([('codigo', '6687598')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICANALISE')])",6687598,CONSULTORIO DE PSICANALISE
"OrderedDict([('codigo', '6528899')])","OrderedDict([('Nome', 'ANGIO MED CLINICA MEDICA')])",6528899,ANGIO MED CLINICA MEDICA
"OrderedDict([('codigo', '6108822')])","OrderedDict([('Nome', 'CONSULTORIO DRA FABIOLA CAVALCANTE')])",6108822,CONSULTORIO DRA FABIOLA CAVALCANTE
"OrderedDict([('codigo', '6080960')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR RICARDO SA')])",6080960,CONSULTORIO ODONTOLOGICO DR RICARDO SA
"OrderedDict([('codigo', '6086594')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ORGIVAL')])",6086594,CONSULTORIO ODONTOLOGICO DR ORGIVAL
"OrderedDict([('codigo', '6095232')])","OrderedDict([('Nome', 'CACIL')])",6095232,CACIL
"OrderedDict([('codigo', '6106722')])","OrderedDict([('Nome', 'HEMOCARDIO')])",6106722,HEMOCARDIO
"OrderedDict([('codigo', '6108830')])","OrderedDict([('Nome', 'CEFOP')])",6108830,CEFOP
"OrderedDict([('codigo', '6111440')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANA LIDIA MACEDO')])",6111440,CONSULTORIO ODONTOLOGICO DRA ANA LIDIA MACEDO
"OrderedDict([('codigo', '6117481')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ESPERANCA FIGUEIREDO')])",6117481,CONSULTORIO MEDICO DRA ESPERANCA FIGUEIREDO
"OrderedDict([('codigo', '6124488')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARIA SOCORRO RICARDO')])",6124488,CONSULTORIO DRA MARIA SOCORRO RICARDO
"OrderedDict([('codigo', '6566200')])","OrderedDict([('Nome', 'NATAL DENTE')])",6566200,NATAL DENTE
"OrderedDict([('codigo', '6705448')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA TATIANA COCENTINO RAMOS')])",6705448,CONSULTORIO ODONTOLOGICO DRA TATIANA COCENTINO RAMOS
"OrderedDict([('codigo', '6225381')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR RICARDO MIRANDA')])",6225381,CONSULTORIO ODONTOLOGICO DR RICARDO MIRANDA
"OrderedDict([('codigo', '6232167')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA MARILIA CAROLYNE ALENCAR')])",6232167,CONSULTORIO MEDICO DRA MARILIA CAROLYNE ALENCAR
"OrderedDict([('codigo', '6736939')])","OrderedDict([('Nome', 'LC FONO')])",6736939,LC FONO
"OrderedDict([('codigo', '6102557')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR OTAMAR CUNHA')])",6102557,CONSULTORIO ODONTOLOGICO DR OTAMAR CUNHA
"OrderedDict([('codigo', '6583466')])","OrderedDict([('Nome', 'CONSULTORIO DRA')])",6583466,CONSULTORIO DRA
"OrderedDict([('codigo', '6272800')])","OrderedDict([('Nome', 'CONSULTORIO DRA LICEMAR GUEDES')])",6272800,CONSULTORIO DRA LICEMAR GUEDES
"OrderedDict([('codigo', '6272983')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR PATRICK FREIRE')])",6272983,CONSULTORIO ODONTOLOGICO DR PATRICK FREIRE
"OrderedDict([('codigo', '6554148')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR DOMINGOS SAVIO')])",6554148,CONSULTORIO ODONTOLOGICO DR DOMINGOS SAVIO
"OrderedDict([('codigo', '6246974')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA MARIA ODETE MENEZES')])",6246974,CONSULTORIO DE PSICOLOGIA DRA MARIA ODETE MENEZES
"OrderedDict([('codigo', '6250378')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA PLACIDA MARTINS')])",6250378,CONSULTORIO ODONTOLOGICO DRA PLACIDA MARTINS
"OrderedDict([('codigo', '6262740')])","OrderedDict([('Nome', 'CONSULTORIO DRA ANA LUCIA')])",6262740,CONSULTORIO DRA ANA LUCIA
"OrderedDict([('codigo', '6265391')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANNA LUCYDE DE CASTRO SOBRAL')])",6265391,CONSULTORIO ODONTOLOGICO DRA ANNA LUCYDE DE CASTRO SOBRAL
"OrderedDict([('codigo', '6268129')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARIA JOSE SABOYA')])",6268129,CONSULTORIO DRA MARIA JOSE SABOYA
"OrderedDict([('codigo', '6271502')])","OrderedDict([('Nome', 'CONSULTORIO DRA LENIRA XAVIER')])",6271502,CONSULTORIO DRA LENIRA XAVIER
"OrderedDict([('codigo', '6628583')])","OrderedDict([('Nome', 'ORAL PRIME')])",6628583,ORAL PRIME
"OrderedDict([('codigo', '6626904')])","OrderedDict([('Nome', 'BIOCARDIO SAO LUCAS')])",6626904,BIOCARDIO SAO LUCAS
"OrderedDict([('codigo', '6783708')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA KARINA GUEDES DE SOUSA')])",6783708,CONSULTORIO ODONTOLOGICO DRA KARINA GUEDES DE SOUSA
"OrderedDict([('codigo', '6272371')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR FRANCISCO NUNES')])",6272371,CONSULTORIO MEDICO DR FRANCISCO NUNES
"OrderedDict([('codigo', '6282407')])","OrderedDict([('Nome', 'ORAL DESIGN')])",6282407,ORAL DESIGN
"OrderedDict([('codigo', '6299962')])","OrderedDict([('Nome', 'COFAM')])",6299962,COFAM
"OrderedDict([('codigo', '6301924')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA TANIA AZEVEDO')])",6301924,CONSULTORIO MEDICO DRA TANIA AZEVEDO
"OrderedDict([('codigo', '6810012')])","OrderedDict([('Nome', 'ENDOGIN')])",6810012,ENDOGIN
"OrderedDict([('codigo', '6203795')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANA CLARA AZEVEDO')])",6203795,CONSULTORIO ODONTOLOGICO DRA ANA CLARA AZEVEDO
